,state_name,county,city,hour_of_crash,day_of_crash,month_of_crash,light_condition_name,atmospheric_conditions_1_name,number_of_fatalities,number_of_drunk_drivers,timestamp_of_crash
11821,Georgia,147,0,22,3,4,Dark – Not Lighted,Clear,1,1,2015-04-03 22:20:00+00:00
11822,Georgia,89,1610,22,9,8,Dark – Lighted,Clear,1,0,2015-08-09 22:09:00+00:00
11823,Georgia,103,0,22,11,7,Dark – Lighted,Cloudy,1,1,2015-07-11 22:20:00+00:00
11824,Georgia,91,1880,22,27,12,Dark – Unknown Lighting,Unknown,1,0,2015-12-27 22:00:00+00:00
11825,Georgia,277,5490,22,26,9,Dark – Not Lighted,Rain,1,0,2015-09-26 22:31:00+00:00
11826,Georgia,187,1480,22,18,6,Dark – Not Lighted,Cloudy,1,0,2015-06-18 22:00:00+00:00
11827,Georgia,45,970,22,29,7,Dark – Not Lighted,Clear,1,1,2015-07-29 22:58:00+00:00
11828,Georgia,51,4910,22,19,10,Dark – Not Lighted,Clear,1,0,2015-10-19 22:01:00+00:00
11829,Georgia,51,2290,22,15,4,Dark – Not Lighted,Cloudy,1,0,2015-04-15 22:34:00+00:00
11830,Georgia,51,4910,22,22,7,Dark – Lighted,Rain,1,0,2015-07-22 22:05:00+00:00
11831,Georgia,45,3860,22,24,6,Dark – Not Lighted,Cloudy,1,1,2015-06-24 22:27:00+00:00
11832,Georgia,67,3440,22,31,3,Dark – Not Lighted,Cloudy,1,1,2015-03-31 22:11:00+00:00
11833,Georgia,215,1280,22,27,11,Dark – Lighted,Clear,1,1,2015-11-27 22:00:00+00:00
11834,Georgia,39,3010,22,18,11,Daylight,Clear,1,0,2015-11-18 22:20:00+00:00
11835,Georgia,217,1380,22,19,9,Dark – Not Lighted,Clear,1,0,2015-09-19 22:09:00+00:00
11836,Georgia,107,5250,22,19,12,Dark – Not Lighted,Clear,1,1,2015-12-19 22:35:00+00:00
11837,Georgia,21,3390,22,8,3,Dark – Lighted,Clear,1,1,2015-03-08 22:53:00+00:00
11838,Georgia,35,0,23,14,2,Dark – Not Lighted,Clear,1,1,2015-02-14 23:10:00+00:00
11839,Georgia,89,1815,23,7,9,Dark – Not Lighted,Clear,1,1,2015-09-07 23:18:00+00:00
11840,Georgia,139,2160,23,24,9,Dark – Not Lighted,Rain,1,0,2015-09-24 23:43:00+00:00
11841,Georgia,39,6010,23,17,2,Dark – Not Lighted,Cloudy,2,1,2015-02-17 23:32:00+00:00
11842,Georgia,89,0,23,12,4,Dark – Not Lighted,Cloudy,1,0,2015-04-12 23:01:00+00:00
11843,Georgia,45,0,23,3,10,Dark – Not Lighted,Rain,1,1,2015-10-03 23:00:00+00:00
11844,Georgia,45,0,23,26,9,Dark – Not Lighted,Cloudy,2,0,2015-09-26 23:36:00+00:00
11845,Georgia,151,0,23,10,7,Dark – Not Lighted,Cloudy,2,0,2015-07-10 23:00:00+00:00
11846,Georgia,139,2285,23,2,3,Dark – Lighted,Cloudy,1,1,2015-03-02 23:04:00+00:00
11847,Georgia,121,280,23,27,4,Dark – Lighted,Clear,1,0,2015-04-27 23:21:00+00:00
11848,Georgia,97,0,23,10,3,Dark – Not Lighted,Clear,1,0,2015-03-10 23:14:00+00:00
11849,Georgia,51,4910,23,14,3,Dark – Not Lighted,Clear,1,0,2015-03-14 23:30:00+00:00
11850,Georgia,251,0,23,21,12,Dark – Not Lighted,Clear,1,0,2015-12-21 23:22:00+00:00
11851,Georgia,15,0,23,20,6,Dark – Not Lighted,Clear,1,0,2015-06-20 23:15:00+00:00
11852,Georgia,127,0,23,21,6,Dark – Not Lighted,Rain,1,1,2015-06-21 23:07:00+00:00
11853,Georgia,115,0,23,28,11,Dark – Not Lighted,Clear,1,0,2015-11-28 23:24:00+00:00
11854,Georgia,159,0,23,24,10,Dark – Not Lighted,Clear,1,1,2015-10-24 23:54:00+00:00
11855,Georgia,113,0,23,16,2,Dark – Not Lighted,Rain,1,0,2015-02-16 23:06:00+00:00
11856,Georgia,13,0,23,20,4,Dark – Not Lighted,Cloudy,1,0,2015-04-20 23:45:00+00:00
11857,Georgia,51,4910,23,10,1,Dark – Not Lighted,Clear,1,1,2015-01-10 23:07:00+00:00
11858,Georgia,283,0,23,21,2,Dark – Not Lighted,Clear,1,1,2015-02-21 23:50:00+00:00
11859,Georgia,209,0,23,15,6,Dark – Not Lighted,Clear,1,1,2015-06-15 23:01:00+00:00
11860,Georgia,19,0,23,21,6,Dark – Not Lighted,Clear,1,1,2015-06-21 23:00:00+00:00
11861,Georgia,147,0,23,14,1,Dark – Not Lighted,Cloudy,1,1,2015-01-14 23:39:00+00:00
11862,Georgia,13,0,23,30,10,Dark – Not Lighted,Cloudy,1,1,2015-10-30 23:15:00+00:00
11863,Georgia,35,0,23,16,2,Dark – Not Lighted,Rain,1,1,2015-02-16 23:26:00+00:00
11864,Georgia,217,0,23,31,12,Dark – Not Lighted,Clear,1,0,2015-12-31 23:01:00+00:00
11865,Georgia,315,0,23,2,10,Dark – Not Lighted,Rain,1,0,2015-10-02 23:00:00+00:00
11866,Georgia,81,0,23,18,1,Dark – Not Lighted,Clear,1,0,2015-01-18 23:30:00+00:00
11867,Georgia,69,0,23,2,5,Dark – Not Lighted,Clear,1,1,2015-05-02 23:50:00+00:00
11868,Georgia,57,0,23,27,8,Dark – Not Lighted,Clear,1,1,2015-08-27 23:34:00+00:00
11869,Georgia,45,0,23,12,12,Dark – Not Lighted,Clear,1,1,2015-12-12 23:27:00+00:00
11870,Georgia,67,0,23,11,9,Dark – Lighted,Cloudy,1,0,2015-09-11 23:39:00+00:00
11871,Georgia,89,0,23,4,11,Dark – Not Lighted,Cloudy,1,0,2015-11-04 23:20:00+00:00
11872,Georgia,67,0,23,27,8,Dark – Not Lighted,Clear,1,1,2015-08-27 23:50:00+00:00
11873,Georgia,63,0,23,17,10,Dark – Not Lighted,Clear,1,0,2015-10-17 23:18:00+00:00
11874,Georgia,137,0,23,1,2,Dark – Not Lighted,Rain,1,1,2015-02-01 23:45:00+00:00
11875,Georgia,21,3390,23,10,11,Dark – Not Lighted,Clear,1,1,2015-11-10 23:28:00+00:00
11876,Georgia,231,0,23,19,12,Dark – Not Lighted,Clear,2,1,2015-12-19 23:49:00+00:00
11877,Georgia,135,0,23,11,12,Dark – Not Lighted,Clear,1,1,2015-12-11 23:40:00+00:00
11878,Georgia,223,0,23,13,2,Dark – Lighted,Clear,1,1,2015-02-13 23:04:00+00:00
11879,Georgia,45,0,23,24,9,Dark – Not Lighted,Rain,1,0,2015-09-24 23:49:00+00:00
11880,Georgia,27,0,23,15,10,Dark – Not Lighted,Clear,2,1,2015-10-15 23:15:00+00:00
11881,Georgia,45,0,23,11,12,Dark – Not Lighted,Clear,1,1,2015-12-11 23:24:00+00:00
11882,Georgia,279,5700,23,14,8,Dark – Not Lighted,Clear,1,0,2015-08-14 23:05:00+00:00
11883,Georgia,299,0,23,23,1,Dark – Not Lighted,Rain,1,1,2015-01-23 23:05:00+00:00
11884,Georgia,119,0,23,6,3,Dark – Not Lighted,Cloudy,1,0,2015-03-06 23:24:00+00:00
11885,Georgia,15,0,23,3,4,Dark – Not Lighted,Rain,1,0,2015-04-03 23:56:00+00:00
11886,Georgia,189,5470,23,16,7,Dark – Not Lighted,Clear,1,0,2015-07-16 23:34:00+00:00
11887,Georgia,245,310,23,14,11,Dark – Not Lighted,Clear,1,0,2015-11-14 23:27:00+00:00
11888,Georgia,51,4910,23,27,3,Dark – Lighted,Clear,1,0,2015-03-27 23:56:00+00:00
11889,Georgia,45,970,23,21,7,Dark – Not Lighted,Clear,1,0,2015-07-21 23:41:00+00:00
11890,Georgia,67,3440,23,1,12,Dark – Lighted,Rain,1,1,2015-12-01 23:13:00+00:00
11891,Georgia,59,270,23,31,5,Dark – Not Lighted,Cloudy,1,0,2015-05-31 23:04:00+00:00
11892,Georgia,121,1250,23,5,12,Dark – Lighted,Clear,1,1,2015-12-05 23:25:00+00:00
11893,Georgia,63,1250,23,5,9,Dark – Not Lighted,Clear,1,1,2015-09-05 23:23:00+00:00
11894,Georgia,135,800,23,16,12,Dark – Not Lighted,Rain,1,0,2015-12-16 23:05:00+00:00
11895,Georgia,21,3390,23,23,3,Dark – Not Lighted,Clear,1,0,2015-03-23 23:21:00+00:00
11896,Georgia,303,5430,23,7,6,Dark – Lighted,Clear,1,0,2015-06-07 23:36:00+00:00
11897,Georgia,51,4910,23,15,3,Dark – Lighted,Clear,1,1,2015-03-15 23:42:00+00:00
11898,Georgia,237,1930,99,18,5,Unknown,Clear,1,0,2015-05-18 00:00:00+00:00
11899,Indiana,63,3990,0,6,6,Dark – Not Lighted,Clear,1,0,2015-06-06 00:30:00+00:00
11900,Indiana,163,1480,0,23,5,Dark – Not Lighted,Clear,1,0,2015-05-23 00:50:00+00:00
11901,Indiana,11,5490,0,4,7,Dark – Not Lighted,Cloudy,1,0,2015-07-04 00:09:00+00:00
11902,Indiana,127,820,0,17,10,Dark – Not Lighted,Clear,1,0,2015-10-17 00:36:00+00:00
11903,Indiana,103,590,0,7,7,Dark – Not Lighted,Cloudy,1,0,2015-07-07 00:18:00+00:00
11904,Indiana,109,2890,0,6,12,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-12-06 00:04:00+00:00
11905,Indiana,169,5040,0,27,6,Dark – Not Lighted,Rain,1,0,2015-06-27 00:01:00+00:00
11906,Indiana,15,604,0,22,6,Dark – Not Lighted,Clear,1,0,2015-06-22 00:56:00+00:00
11907,Indiana,119,4630,0,18,5,Dark – Not Lighted,Cloudy,1,1,2015-05-18 00:16:00+00:00
11908,Indiana,135,4130,0,18,5,Dark – Not Lighted,Clear,1,0,2015-05-18 00:30:00+00:00
11909,Indiana,65,630,0,3,5,Dark – Not Lighted,Clear,1,0,2015-05-03 00:59:00+00:00
11910,Indiana,153,2200,0,24,1,Dark – Not Lighted,Clear,1,1,2015-01-24 00:45:00+00:00
11911,Indiana,103,2820,0,2,8,Dark – Not Lighted,Clear,1,0,2015-08-02 00:38:00+00:00
11912,Indiana,175,4340,0,3,9,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-09-03 00:18:00+00:00
11913,Indiana,61,3850,0,1,8,Dark – Not Lighted,Clear,1,1,2015-08-01 00:35:00+00:00
11914,Indiana,57,3590,0,27,6,Dark – Not Lighted,Rain,2,0,2015-06-27 00:25:00+00:00
11915,Indiana,127,4025,0,23,10,Dark – Not Lighted,Clear,1,0,2015-10-23 00:45:00+00:00
11916,Indiana,97,2210,0,25,12,Dark – Not Lighted,Cloudy,1,1,2015-12-25 00:36:00+00:00
11917,Indiana,3,1580,0,12,10,Dark – Not Lighted,Clear,1,1,2015-10-12 00:24:00+00:00
11918,Indiana,97,2210,0,10,12,Dark – Lighted,Clear,1,1,2015-12-10 00:26:00+00:00
11919,Indiana,97,2210,0,6,2,Dark – Not Lighted,Clear,1,0,2015-02-06 00:58:00+00:00
11920,Indiana,167,4840,1,5,5,Dark – Not Lighted,Clear,1,1,2015-05-05 01:33:00+00:00
11921,Indiana,89,1730,1,30,10,Dark – Not Lighted,Clear,1,0,2015-10-30 01:09:00+00:00
11922,Indiana,5,990,1,21,3,Dark – Not Lighted,Clear,1,1,2015-03-21 01:06:00+00:00
11923,Indiana,103,2820,1,8,8,Dark – Not Lighted,Clear,1,0,2015-08-08 01:15:00+00:00
11924,Indiana,5,990,1,26,7,Dark – Not Lighted,Clear,1,1,2015-07-26 01:43:00+00:00
11925,Indiana,89,4300,1,28,5,Dark – Not Lighted,Clear,1,0,2015-05-28 01:33:00+00:00
11926,Indiana,89,2972,1,24,8,Dark – Not Lighted,Clear,1,1,2015-08-24 01:09:00+00:00
11927,Indiana,55,360,1,27,10,Dark – Not Lighted,Rain,1,1,2015-10-27 01:33:00+00:00
11928,Indiana,65,4640,1,12,7,Dark – Not Lighted,Rain,1,1,2015-07-12 01:49:00+00:00
11929,Indiana,21,460,1,17,6,Dark – Not Lighted,Rain,1,0,2015-06-17 01:15:00+00:00
11930,Indiana,149,3620,1,14,6,Dark – Not Lighted,Cloudy,1,0,2015-06-14 01:35:00+00:00
11931,Indiana,139,4270,1,30,8,Dark – Not Lighted,Clear,1,1,2015-08-30 01:04:00+00:00
11932,Indiana,119,4630,1,21,8,Dark – Not Lighted,Clear,1,1,2015-08-21 01:52:00+00:00
11933,Indiana,141,4580,1,25,12,Dark – Lighted,Clear,1,0,2015-12-25 01:16:00+00:00
11934,Indiana,97,2210,1,25,12,Dark – Lighted,Clear,2,0,2015-12-25 01:30:00+00:00
11935,Indiana,177,4120,1,29,8,Dark – Not Lighted,Clear,1,0,2015-08-29 01:52:00+00:00
11936,Indiana,97,2210,1,26,7,Dark – Lighted,Clear,1,0,2015-07-26 01:39:00+00:00
11937,Indiana,3,1580,1,22,10,Dark – Not Lighted,Cloudy,1,1,2015-10-22 01:24:00+00:00
11938,Indiana,127,820,1,20,1,Dark – Not Lighted,Clear,1,1,2015-01-20 01:32:00+00:00
11939,Indiana,163,1480,1,1,1,Dark – Not Lighted,Clear,1,0,2015-01-01 01:24:00+00:00
11940,Indiana,11,2630,2,27,1,Dark – Not Lighted,"Sleet, Hail",1,0,2015-01-27 02:40:00+00:00
11941,Indiana,151,160,2,21,6,Dark – Not Lighted,Rain,1,1,2015-06-21 02:25:00+00:00
11942,Indiana,97,2210,2,13,12,Dark – Not Lighted,Clear,2,1,2015-12-13 02:37:00+00:00
11943,Indiana,167,4410,2,9,1,Dark – Not Lighted,Snow,1,1,2015-01-09 02:00:00+00:00
11944,Indiana,89,4380,2,5,10,Dark – Lighted,Clear,1,0,2015-10-05 02:45:00+00:00
11945,Indiana,97,2210,2,15,2,Dark – Not Lighted,Clear,1,0,2015-02-15 02:32:00+00:00
11946,Indiana,157,2480,2,1,1,Dark – Not Lighted,Clear,1,0,2015-01-01 02:55:00+00:00
11947,Indiana,107,1060,2,21,6,Dark – Not Lighted,Rain,1,1,2015-06-21 02:02:00+00:00
11948,Indiana,79,3670,2,16,1,Dark – Not Lighted,Clear,2,0,2015-01-16 02:18:00+00:00
11949,Indiana,3,1580,2,6,9,Dark – Lighted,Clear,1,0,2015-09-06 02:26:00+00:00
11950,Indiana,89,2120,2,25,7,Dark – Lighted,Clear,1,0,2015-07-25 02:55:00+00:00
11951,Indiana,77,2830,2,14,11,Dark – Not Lighted,Clear,1,0,2015-11-14 02:33:00+00:00
11952,Indiana,109,3240,2,12,4,Dark – Not Lighted,Clear,1,1,2015-04-12 02:49:00+00:00
11953,Indiana,135,4370,2,26,9,Dark – Not Lighted,Cloudy,1,0,2015-09-26 02:35:00+00:00
11954,Indiana,109,3163,2,10,5,Dark – Not Lighted,Clear,1,1,2015-05-10 02:26:00+00:00
11955,Indiana,163,1480,2,11,2,Dark – Not Lighted,Clear,1,1,2015-02-11 02:52:00+00:00
11956,Indiana,97,2210,2,5,4,Dark – Not Lighted,Clear,1,0,2015-04-05 02:32:00+00:00
11957,Indiana,97,2210,2,22,8,Dark – Not Lighted,Clear,1,1,2015-08-22 02:33:00+00:00
11958,Indiana,3,1580,2,8,6,Dark – Not Lighted,Rain,1,2,2015-06-08 02:19:00+00:00
11959,Indiana,97,2210,2,26,6,Dark – Not Lighted,Clear,1,0,2015-06-26 02:29:00+00:00
11960,Indiana,127,4025,2,30,1,Dark – Not Lighted,Clear,1,1,2015-01-30 02:40:00+00:00
11961,Indiana,97,2210,2,3,10,Dark – Not Lighted,Rain,1,0,2015-10-03 02:33:00+00:00
11962,Indiana,71,4440,3,24,10,Dark – Lighted,Clear,1,0,2015-10-24 03:18:00+00:00
11963,Indiana,89,2515,3,9,1,Dark – Not Lighted,Snow,1,0,2015-01-09 03:45:00+00:00
11964,Indiana,21,460,3,9,6,Dark – Not Lighted,Clear,1,0,2015-06-09 03:48:00+00:00
11965,Indiana,33,220,3,22,9,Dark – Not Lighted,Clear,1,0,2015-09-22 03:22:00+00:00
11966,Indiana,97,2210,3,11,7,Dark – Not Lighted,Clear,1,1,2015-07-11 03:43:00+00:00
11967,Indiana,97,2210,3,12,7,Dark – Lighted,Rain,1,0,2015-07-12 03:46:00+00:00
11968,Indiana,97,2210,3,3,1,Dark – Not Lighted,Rain,1,1,2015-01-03 03:00:00+00:00
11969,Indiana,127,4960,3,19,10,Dark – Not Lighted,Clear,1,0,2015-10-19 03:00:00+00:00
11970,Indiana,17,1710,3,17,12,Dark – Not Lighted,Clear,1,0,2015-12-17 03:40:00+00:00
11971,Indiana,97,2210,3,22,4,Dark – Not Lighted,Rain,1,0,2015-04-22 03:30:00+00:00
11972,Indiana,89,4300,3,7,10,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-10-07 03:00:00+00:00
11973,Indiana,65,3330,3,5,9,Dark – Not Lighted,Clear,1,1,2015-09-05 03:16:00+00:00
11974,Indiana,161,2660,3,17,11,Dark – Not Lighted,Clear,1,0,2015-11-17 03:09:00+00:00
11975,Indiana,123,680,3,20,6,Dark – Not Lighted,Rain,1,1,2015-06-20 03:09:00+00:00
11976,Indiana,57,3590,3,19,4,Dark – Not Lighted,Clear,1,1,2015-04-19 03:36:00+00:00
11977,Indiana,109,3163,3,12,9,Dark – Not Lighted,Clear,1,0,2015-09-12 03:23:00+00:00
11978,Indiana,111,510,3,27,8,Dark – Not Lighted,"Fog, Smog, Smoke",1,1,2015-08-27 03:30:00+00:00
11979,Indiana,57,3590,3,2,8,Dark – Not Lighted,Clear,2,1,2015-08-02 03:50:00+00:00
11980,Indiana,67,2430,3,27,3,Dark – Not Lighted,Clear,1,1,2015-03-27 03:32:00+00:00
11981,Indiana,5,990,3,17,10,Dark – Not Lighted,Clear,1,0,2015-10-17 03:19:00+00:00
11982,Indiana,161,2660,3,2,5,Dark – Not Lighted,Clear,1,0,2015-05-02 03:24:00+00:00
11983,Indiana,133,1534,3,2,8,Dark – Not Lighted,Clear,1,1,2015-08-02 03:30:00+00:00
11984,Indiana,39,1410,3,29,3,Dark – Not Lighted,Clear,1,1,2015-03-29 03:09:00+00:00
11985,Indiana,97,2210,3,29,6,Dark – Not Lighted,Clear,1,0,2015-06-29 03:50:00+00:00
11986,Indiana,97,2210,3,8,11,Dark – Not Lighted,Clear,1,0,2015-11-08 03:30:00+00:00
11987,Indiana,35,3360,3,10,7,Dark – Not Lighted,Cloudy,1,1,2015-07-10 03:25:00+00:00
11988,Indiana,89,1310,3,5,7,Dark – Not Lighted,Clear,2,1,2015-07-05 03:04:00+00:00
11989,Indiana,141,4580,3,31,5,Dark – Not Lighted,Rain,1,1,2015-05-31 03:00:00+00:00
11990,Indiana,33,1720,3,2,3,Dark – Not Lighted,Cloudy,1,1,2015-03-02 03:50:00+00:00
11991,Indiana,51,4060,3,11,1,Dark – Not Lighted,Clear,1,1,2015-01-11 03:39:00+00:00
11992,Indiana,97,2210,3,2,10,Dark – Lighted,Clear,2,1,2015-10-02 03:00:00+00:00
11993,Indiana,39,1410,3,26,4,Dark – Not Lighted,Clear,1,1,2015-04-26 03:15:00+00:00
11994,Indiana,127,4025,3,20,6,Dark – Not Lighted,Clear,1,0,2015-06-20 03:43:00+00:00
11995,Indiana,141,3440,3,3,1,Dark – Not Lighted,Clear,1,1,2015-01-03 03:20:00+00:00
11996,Indiana,51,2060,4,11,1,Dark – Not Lighted,Clear,1,0,2015-01-11 04:08:00+00:00
11997,Indiana,145,4470,4,31,10,Dark – Not Lighted,Cloudy,1,0,2015-10-31 04:20:00+00:00
11998,Indiana,47,9997,4,28,10,Dark – Not Lighted,Rain,1,0,2015-10-28 04:31:00+00:00
11999,Indiana,89,1730,4,8,2,Dark – Not Lighted,Clear,3,0,2015-02-08 04:34:00+00:00
12000,Indiana,179,3810,4,4,4,Dark – Not Lighted,Clear,3,1,2015-04-04 04:44:00+00:00
12001,Indiana,41,1000,4,18,4,Dark – Not Lighted,Clear,2,0,2015-04-18 04:50:00+00:00
12002,Indiana,159,4450,4,15,8,Dark – Not Lighted,Clear,1,1,2015-08-15 04:10:00+00:00
12003,Indiana,39,1410,4,18,1,Dark – Lighted,"Sleet, Hail",1,1,2015-01-18 04:40:00+00:00
12004,Indiana,97,2210,4,10,9,Dark – Lighted,Clear,1,0,2015-09-10 04:44:00+00:00
12005,Indiana,95,140,4,3,5,Dark – Not Lighted,Clear,1,0,2015-05-03 04:05:00+00:00
12006,Indiana,3,1580,4,6,12,Dark – Not Lighted,"Fog, Smog, Smoke",2,0,2015-12-06 04:22:00+00:00
12007,Indiana,163,1480,4,7,6,Dark – Not Lighted,Clear,1,0,2015-06-07 04:00:00+00:00
12008,Indiana,89,2010,4,14,8,Dark – Lighted,Clear,1,0,2015-08-14 04:09:00+00:00
12009,Indiana,167,4840,4,19,5,Dark – Not Lighted,Clear,1,1,2015-05-19 04:59:00+00:00
12010,Indiana,73,1206,4,27,2,Dark – Not Lighted,Clear,1,0,2015-02-27 04:15:00+00:00
12011,Indiana,89,2760,5,22,2,Dark – Not Lighted,Clear,1,1,2015-02-22 05:06:00+00:00
12012,Indiana,43,1788,5,26,11,Dark – Not Lighted,Clear,1,0,2015-11-26 05:01:00+00:00
12013,Indiana,89,1730,5,24,6,Daylight,Clear,1,0,2015-06-24 05:23:00+00:00
12014,Indiana,67,1930,5,12,2,Dark – Not Lighted,Blowing Snow,1,0,2015-02-12 05:55:00+00:00
12015,Indiana,1,3140,5,2,9,Dark – Not Lighted,Clear,1,0,2015-09-02 05:41:00+00:00
12016,Indiana,183,980,5,2,9,Dark – Not Lighted,Clear,1,0,2015-09-02 05:26:00+00:00
12017,Indiana,133,950,5,3,12,Dark – Not Lighted,Clear,1,0,2015-12-03 05:31:00+00:00
12018,Indiana,117,5160,5,2,8,Dark – Not Lighted,Clear,1,0,2015-08-02 05:32:00+00:00
12019,Indiana,37,2260,5,2,1,Dark – Not Lighted,"Sleet, Hail",1,0,2015-01-02 05:08:00+00:00
12020,Indiana,27,5120,5,13,3,Dark – Not Lighted,Rain,1,0,2015-03-13 05:48:00+00:00
12021,Indiana,97,2210,5,3,11,Dark – Not Lighted,Clear,1,0,2015-11-03 05:39:00+00:00
12022,Indiana,99,470,5,7,8,Dark – Not Lighted,Clear,1,1,2015-08-07 05:25:00+00:00
12023,Indiana,21,770,5,4,3,Dark – Not Lighted,Clear,1,0,2015-03-04 05:34:00+00:00
12024,Indiana,89,2760,5,2,9,Dawn,Clear,1,0,2015-09-02 05:26:00+00:00
12025,Indiana,61,1030,5,2,11,Dark – Not Lighted,Clear,1,0,2015-11-02 05:57:00+00:00
12026,Indiana,87,4490,5,1,7,Dawn,Cloudy,1,0,2015-07-01 05:26:00+00:00
12027,Indiana,39,3010,5,13,4,Dark – Not Lighted,Cloudy,1,0,2015-04-13 05:38:00+00:00
12028,Indiana,11,2630,5,28,8,Dark – Not Lighted,Clear,1,1,2015-08-28 05:55:00+00:00
12029,Indiana,39,1410,5,22,12,Dark – Lighted,Rain,1,0,2015-12-22 05:30:00+00:00
12030,Indiana,67,2430,5,2,4,Dark – Not Lighted,Clear,1,0,2015-04-02 05:54:00+00:00
12031,Indiana,51,2060,5,8,1,Dark – Not Lighted,Clear,1,0,2015-01-08 05:28:00+00:00
12032,Indiana,169,4170,5,20,1,Dark – Not Lighted,Rain,1,0,2015-01-20 05:45:00+00:00
12033,Indiana,97,2210,5,8,6,Dark – Not Lighted,Rain,1,0,2015-06-08 05:14:00+00:00
12034,Indiana,97,2210,5,5,3,Dark – Not Lighted,Clear,1,0,2015-03-05 05:35:00+00:00
12035,Indiana,97,2210,5,19,8,Dark – Not Lighted,Clear,1,0,2015-08-19 05:19:00+00:00
12036,Indiana,145,4470,6,2,2,Dark – Not Lighted,Clear,2,0,2015-02-02 06:00:00+00:00
12037,Indiana,29,2610,6,15,7,Daylight,Clear,1,0,2015-07-15 06:30:00+00:00
12038,Indiana,97,2210,6,17,1,Dark – Lighted,Clear,2,0,2015-01-17 06:00:00+00:00
12039,Indiana,127,4025,6,13,10,Dark – Not Lighted,Cloudy,1,0,2015-10-13 06:30:00+00:00
12040,Indiana,39,1410,6,18,5,Dawn,Cloudy,1,0,2015-05-18 06:28:00+00:00
12041,Indiana,177,4120,6,4,6,Dawn,Clear,1,0,2015-06-04 06:02:00+00:00
12042,Indiana,93,3110,6,9,10,Dark – Not Lighted,Clear,1,0,2015-10-09 06:34:00+00:00
12043,Indiana,89,1310,6,23,9,Dawn,Clear,1,1,2015-09-23 06:13:00+00:00
12044,Indiana,163,1480,6,28,4,Daylight,Clear,1,0,2015-04-28 06:21:00+00:00
12045,Indiana,175,660,6,4,11,Dawn,Clear,1,0,2015-11-04 06:10:00+00:00
12046,Indiana,159,4860,6,9,7,Daylight,Rain,1,0,2015-07-09 06:45:00+00:00
12047,Indiana,53,2850,6,9,9,Dark – Not Lighted,Rain,1,0,2015-09-09 06:25:00+00:00
12048,Indiana,3,1580,6,26,3,Dark – Not Lighted,Rain,1,0,2015-03-26 06:55:00+00:00
12049,Indiana,65,3450,6,20,11,Dawn,Cloudy,1,0,2015-11-20 06:56:00+00:00
12050,Indiana,155,5020,6,5,5,Dawn,Clear,1,0,2015-05-05 06:30:00+00:00
12051,Indiana,91,2570,6,24,10,Dark – Not Lighted,Rain,1,1,2015-10-24 06:08:00+00:00
12052,Indiana,97,2210,6,20,5,Dawn,Cloudy,1,0,2015-05-20 06:39:00+00:00
12053,Indiana,97,2210,6,21,4,Dark – Not Lighted,Clear,1,0,2015-04-21 06:10:00+00:00
12054,Indiana,89,2515,6,24,12,Daylight,Clear,1,0,2015-12-24 06:57:00+00:00
12055,Indiana,3,1580,6,22,10,Dark – Lighted,Cloudy,1,0,2015-10-22 06:12:00+00:00
12056,Indiana,97,2210,6,30,7,Daylight,Clear,1,1,2015-07-30 06:45:00+00:00
12057,Indiana,3,1580,7,12,8,Daylight,Clear,1,0,2015-08-12 07:00:00+00:00
12058,Indiana,19,4420,7,17,2,Daylight,Clear,1,0,2015-02-17 07:54:00+00:00
12059,Indiana,177,780,7,14,1,Dawn,Clear,1,0,2015-01-14 07:30:00+00:00
12060,Indiana,151,160,7,29,10,Dark – Not Lighted,Clear,1,0,2015-10-29 07:25:00+00:00
12061,Indiana,63,960,7,3,11,Daylight,Clear,1,0,2015-11-03 07:00:00+00:00
12062,Indiana,97,2210,7,6,10,Daylight,Cloudy,4,0,2015-10-06 07:38:00+00:00
12063,Indiana,51,3890,7,14,12,Daylight,Cloudy,1,0,2015-12-14 07:47:00+00:00
12064,Indiana,135,5350,7,16,6,Daylight,Cloudy,1,0,2015-06-16 07:33:00+00:00
12065,Indiana,141,4580,7,12,2,Daylight,"Blowing Sand, Soil, Dirt",1,0,2015-02-12 07:36:00+00:00
12066,Indiana,169,5040,7,21,11,Daylight,Clear,1,1,2015-11-21 07:50:00+00:00
12067,Indiana,105,380,7,19,4,Dawn,Cloudy,1,0,2015-04-19 07:16:00+00:00
12068,Indiana,21,460,7,1,4,Daylight,Clear,1,0,2015-04-01 07:43:00+00:00
12069,Indiana,11,4850,7,18,8,Dawn,Clear,1,0,2015-08-18 07:15:00+00:00
12070,Indiana,53,2850,7,1,10,Dawn,Clear,1,0,2015-10-01 07:14:00+00:00
12071,Indiana,35,1340,7,19,8,Daylight,Clear,1,0,2015-08-19 07:25:00+00:00
12072,Indiana,95,2230,7,10,6,Daylight,Clear,1,0,2015-06-10 07:22:00+00:00
12073,Indiana,41,1000,7,14,4,Daylight,Cloudy,1,0,2015-04-14 07:50:00+00:00
12074,Indiana,175,4340,7,19,10,Daylight,Clear,1,0,2015-10-19 07:50:00+00:00
12075,Indiana,73,5250,7,17,4,Dawn,"Fog, Smog, Smoke",1,0,2015-04-17 07:04:00+00:00
12076,Indiana,5,990,7,9,3,Dawn,Cloudy,1,0,2015-03-09 07:37:00+00:00
