,state_name,county,city,hour_of_crash,day_of_crash,month_of_crash,light_condition_name,atmospheric_conditions_1_name,number_of_fatalities,number_of_drunk_drivers,timestamp_of_crash,national_highway_system,latitude,longitude
15511,Ohio,133,0,19,28,9,Daylight,Clear,1,1,2015-09-28 19:16:00+00:00,1,41.15593056,-81.127875
15512,Mississippi,91,0,10,29,1,Daylight,Clear,1,0,2015-01-29 10:00:00+00:00,1,31.28333889,-89.839125
15513,Georgia,123,2000,18,19,9,Daylight,Clear,1,0,2015-09-19 18:06:00+00:00,1,34.64381389,-84.38955278
15514,Maryland,31,0,7,9,3,Daylight,Not Reported,1,0,2015-03-09 07:39:00+00:00,0,39.19824167,-77.42890556
15515,California,101,0,6,11,11,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-11-11 06:09:00+00:00,0,38.84833889,-121.71607222
15516,Texas,187,0,6,3,3,Dawn,"Fog, Smog, Smoke",1,0,2015-03-03 06:41:00+00:00,1,29.73985833,-97.95100278
15517,Texas,19,0,2,31,5,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-05-31 02:55:00+00:00,0,29.74159167,-99.02806944
15518,Texas,461,0,19,1,3,Dark – Not Lighted,"Fog, Smog, Smoke",1,1,2015-03-01 19:15:00+00:00,0,31.43965,-101.93793333
15519,Texas,255,0,7,2,11,Daylight,"Fog, Smog, Smoke",1,0,2015-11-02 07:10:00+00:00,0,28.82778333,-97.78626667
15520,Texas,149,0,6,22,12,Dark – Not Lighted,"Fog, Smog, Smoke",1,0,2015-12-22 06:08:00+00:00,1,29.85311111,-96.72936111
15521,North Dakota,61,0,3,6,12,Dark – Not Lighted,Not Reported,1,1,2015-12-06 03:13:00+00:00,0,47.97780556,-102.24421389
15522,Oregon,67,2065,15,25,6,Daylight,Not Reported,1,1,2015-06-25 15:20:00+00:00,0,45.42688889,-122.77835278
15523,California,77,0,6,13,1,Dawn,"Fog, Smog, Smoke",5,0,2015-01-13 06:50:00+00:00,0,37.93344167,-121.05677222
15524,Wisconsin,127,1460,13,12,9,Daylight,Clear,1,1,2015-09-12 13:25:00+00:00,0,42.79234444,-88.40574444
15525,New Hampshire,11,540,16,5,12,Dusk,Clear,2,0,2015-12-05 16:26:00+00:00,1,42.83905833,-71.73109722
15526,Arizona,25,0,7,11,3,Daylight,Clear,1,0,2015-03-11 07:12:00+00:00,1,34.34900556,-112.15315833
15527,Missouri,177,8475,12,17,7,Daylight,Clear,1,0,2015-07-17 12:40:00+00:00,1,39.34032778,-94.14520833
15528,Alabama,79,0,7,23,9,Daylight,Clear,1,0,2015-09-23 07:05:00+00:00,1,34.40231944,-87.13538889
15529,Alabama,73,0,17,7,7,Daylight,Clear,1,0,2015-07-07 17:15:00+00:00,1,33.75540556,-86.68461667
15530,Alabama,53,0,15,7,6,Daylight,Clear,3,1,2015-06-07 15:54:00+00:00,1,31.25635833,-87.039075
15531,Alabama,103,890,8,8,10,Daylight,Clear,1,1,2015-10-08 08:24:00+00:00,1,34.54958889,-86.94064722
15532,New Jersey,21,0,0,7,3,Dark – Lighted,Clear,2,0,2015-03-07 00:02:00+00:00,1,40.38170278,-74.81465
15533,Arkansas,123,0,16,13,8,Daylight,Clear,2,0,2015-08-13 16:23:00+00:00,1,35.09014722,-90.81254167
15534,Hawaii,7,5100,17,7,8,Daylight,Clear,1,0,2015-08-07 17:45:00+00:00,1,21.950125,-159.46589722
15535,Delaware,5,0,21,12,9,Dark – Lighted,Clear,1,1,2015-09-12 21:54:00+00:00,0,38.74863056,-75.16978056
15536,Pennsylvania,81,0,20,20,10,Dark – Lighted,Clear,1,0,2015-10-20 20:58:00+00:00,0,41.23486667,-76.82094167
15537,Florida,85,0,18,20,11,Dark – Lighted,Clear,1,0,2015-11-20 18:08:00+00:00,1,27.10415,-80.59442778
15538,Georgia,189,5470,17,26,6,Daylight,Clear,1,0,2015-06-26 17:00:00+00:00,1,33.41416111,-82.48203056
15539,Wisconsin,89,0,10,14,8,Daylight,Clear,1,0,2015-08-14 10:53:00+00:00,0,43.34194722,-87.92337222
15540,Indiana,53,2850,18,10,6,Daylight,Clear,1,0,2015-06-10 18:18:00+00:00,1,40.55790278,-85.66330556
15541,Pennsylvania,129,0,17,24,1,Dark – Not Lighted,Clear,1,1,2015-01-24 17:26:00+00:00,1,40.51848611,-79.60732222
15542,Kansas,121,4320,0,14,1,Dark – Not Lighted,Clear,1,1,2015-01-14 00:20:00+00:00,0,38.62113889,-94.81200278
15543,Colorado,123,0,21,17,10,Dark – Not Lighted,Clear,1,1,2015-10-17 21:40:00+00:00,1,40.20396667,-104.88590556
15544,Kansas,21,0,19,21,9,Dark – Not Lighted,Clear,1,0,2015-09-21 19:56:00+00:00,0,37.07487222,-94.66208056
15545,Georgia,53,0,15,23,11,Daylight,Clear,1,0,2015-11-23 15:55:00+00:00,1,32.30026667,-84.78031667
15546,Kansas,149,0,13,13,2,Daylight,Clear,1,0,2015-02-13 13:10:00+00:00,0,39.39949722,-96.51995
15547,New York,75,2540,22,10,11,Dark – Not Lighted,Clear,1,1,2015-11-10 22:47:00+00:00,1,43.32385,-76.53844167
15548,New York,107,5910,21,20,3,Dark – Not Lighted,Clear,1,0,2015-03-20 21:42:00+00:00,0,42.22628056,-76.49432222
15549,New York,75,3700,17,9,12,Dark – Not Lighted,Clear,1,0,2015-12-09 17:05:00+00:00,1,43.45734444,-76.12723333
15550,Idaho,27,0,18,14,11,Dark – Not Lighted,Clear,1,0,2015-11-14 18:43:00+00:00,1,43.60316389,-116.77176389
15551,Illinois,97,0,3,26,8,Dark – Not Lighted,Clear,1,2,2015-08-26 03:55:00+00:00,1,42.47819722,-88.13776944
15552,Pennsylvania,5,0,2,23,8,Dark – Not Lighted,Clear,3,1,2015-08-23 02:41:00+00:00,1,40.80851111,-79.48801667
15553,Georgia,97,0,18,16,12,Dark – Not Lighted,Clear,1,0,2015-12-16 18:21:00+00:00,1,33.63213889,-84.83024722
15554,Montana,31,0,18,26,1,Dark – Lighted,Clear,1,0,2015-01-26 18:08:00+00:00,0,45.79499722,-111.21383056
15555,Washington,75,0,20,4,4,Dark – Not Lighted,Clear,1,1,2015-04-04 20:48:00+00:00,0,46.75849444,-117.25551667
15556,Colorado,31,600,23,6,9,Dark – Lighted,Clear,1,1,2015-09-06 23:24:00+00:00,1,39.70041111,-105.05321667
15557,Georgia,121,0,7,16,3,Dawn,Clear,1,0,2015-03-16 07:18:00+00:00,1,33.63795,-84.63522222
15558,Utah,35,2100,7,17,3,Dawn,Clear,1,0,2015-03-17 07:13:00+00:00,1,40.60218889,-111.93870556
15559,Mississippi,33,1145,6,6,1,Dawn,Clear,1,0,2015-01-06 06:15:00+00:00,0,34.96263611,-90.03760556
15560,Georgia,135,800,6,20,8,Dawn,Clear,1,0,2015-08-20 06:44:00+00:00,1,34.06729444,-83.98682778
15561,Florida,103,2730,23,15,10,Dark – Lighted,Clear,1,1,2015-10-15 23:45:00+00:00,1,27.78091944,-82.72846111
15562,New York,59,4600,4,5,5,Dark – Lighted,Clear,1,1,2015-05-05 04:45:00+00:00,1,40.67590278,-73.47465278
15563,Florida,86,1340,5,13,3,Dark – Lighted,Clear,1,0,2015-03-13 05:09:00+00:00,1,25.86732222,-80.26679444
15564,Delaware,3,0,12,15,1,Daylight,Clear,1,0,2015-01-15 12:56:00+00:00,0,39.78546944,-75.68546944
15565,Indiana,95,140,19,6,5,Daylight,Clear,1,0,2015-05-06 19:12:00+00:00,1,40.15934444,-85.67155278
15566,Illinois,117,1360,13,5,3,Daylight,Clear,1,0,2015-03-05 13:27:00+00:00,0,39.293625,-89.87860278
15567,Colorado,35,0,17,21,12,Dusk,Clear,2,0,2015-12-21 17:27:00+00:00,1,39.30472222,-104.73561667
15568,Florida,101,2180,10,31,3,Daylight,Clear,1,0,2015-03-31 10:30:00+00:00,1,28.20618056,-82.65738056
15569,Florida,83,2270,7,9,9,Daylight,Clear,1,0,2015-09-09 07:53:00+00:00,1,29.12990278,-82.20554444
15570,Nebraska,55,0,19,16,8,Daylight,Clear,1,0,2015-08-16 19:00:00+00:00,1,41.26363333,-96.28837778
15571,South Carolina,45,0,17,25,11,Daylight,Clear,1,0,2015-11-25 17:18:00+00:00,0,34.65262222,-82.29798056
15572,Arizona,15,0,16,4,12,Daylight,Clear,2,0,2015-12-04 16:16:00+00:00,1,34.70584167,-114.303625
15573,South Carolina,51,0,12,21,9,Daylight,Clear,1,0,2015-09-21 12:18:00+00:00,0,33.85365278,-78.76904722
15574,Oregon,19,0,19,20,9,Dark – Not Lighted,Clear,1,0,2015-09-20 19:20:00+00:00,1,43.66008611,-123.78539444
15575,Missouri,69,0,1,19,12,Dark – Not Lighted,Clear,2,2,2015-12-19 01:35:00+00:00,1,36.57313889,-90.17416667
15576,Tennessee,189,0,5,29,8,Dark – Not Lighted,Clear,1,1,2015-08-29 05:12:00+00:00,1,36.27253056,-86.44181111
15577,Kentucky,51,0,17,18,12,Dark – Not Lighted,Clear,4,1,2015-12-18 17:17:00+00:00,1,37.1638,-83.57253333
15578,Tennessee,153,0,17,13,2,Dusk,Clear,1,1,2015-02-13 17:25:00+00:00,1,35.37401944,-85.33221944
15579,South Carolina,69,0,18,7,10,Dusk,Clear,1,0,2015-10-07 18:25:00+00:00,0,34.41941111,-79.61813889
15580,Washington,25,0,0,2,8,Dark – Not Lighted,Clear,1,2,2015-08-02 00:36:00+00:00,0,47.01355278,-119.14278333
15581,Kentucky,107,0,19,11,2,Dark – Not Lighted,Clear,1,0,2015-02-11 19:33:00+00:00,1,37.18240833,-87.44528889
15582,South Carolina,23,0,10,13,1,Daylight,Clear,1,0,2015-01-13 10:15:00+00:00,0,34.80877222,-81.11696389
15583,Oregon,43,0,19,1,1,Dark – Not Lighted,Clear,2,0,2015-01-01 19:00:00+00:00,1,44.55538889,-123.03019444
15584,Illinois,197,0,17,18,11,Dark – Not Lighted,Clear,1,0,2015-11-18 17:00:00+00:00,1,41.29926111,-87.62213333
15585,Wisconsin,135,0,2,14,3,Dark – Not Lighted,Clear,1,1,2015-03-14 02:20:00+00:00,0,44.37209444,-88.96474722
15586,Alabama,7,0,3,5,9,Dark – Not Lighted,Clear,1,0,2015-09-05 03:50:00+00:00,1,33.03284722,-87.14121389
15587,Washington,29,0,21,3,7,Dusk,Clear,1,1,2015-07-03 21:00:00+00:00,0,48.40469167,-122.64458056
15588,Indiana,77,2830,21,19,7,Dusk,Clear,1,0,2015-07-19 21:15:00+00:00,1,38.73723056,-85.44242778
15589,Oklahoma,123,0,14,30,12,Daylight,Clear,1,0,2015-12-30 14:21:00+00:00,1,34.6502,-96.5479
15590,Oregon,19,0,5,11,6,Dark – Not Lighted,Clear,1,0,2015-06-11 05:20:00+00:00,1,43.66031389,-123.41747778
15591,New York,71,814,21,18,4,Dark – Not Lighted,Clear,1,0,2015-04-18 21:29:00+00:00,0,41.47333056,-74.21019444
15592,Indiana,129,3470,21,2,8,Dark – Not Lighted,Clear,1,1,2015-08-02 21:30:00+00:00,1,38.1266,-87.91940556
15593,New York,29,6642,4,2,5,Dark – Lighted,Clear,1,2,2015-05-02 04:20:00+00:00,0,99.9999,999.9999
15594,Pennsylvania,95,0,21,24,3,Dark – Not Lighted,Clear,2,0,2015-03-24 21:24:00+00:00,1,40.73785278,-75.26835
15595,Louisiana,79,0,6,13,2,Dark – Not Lighted,Clear,1,0,2015-02-13 06:10:00+00:00,1,31.36795,-92.29225
15596,Washington,33,0,23,7,11,Dark – Not Lighted,Clear,1,1,2015-11-07 23:07:00+00:00,0,47.21011667,-122.05108056
15597,Ohio,131,0,20,10,1,Dark – Not Lighted,Clear,1,0,2015-01-10 20:59:00+00:00,1,39.01246667,-82.82086667
15598,Illinois,91,0,4,21,4,Dark – Not Lighted,Clear,1,1,2015-04-21 04:42:00+00:00,1,41.12916667,-87.67209444
15599,Tennessee,177,0,19,2,12,Dark – Lighted,Clear,1,0,2015-12-02 19:17:00+00:00,1,35.63088889,-85.85805
15600,Alabama,121,0,5,15,4,Dark – Not Lighted,Clear,1,0,2015-04-15 05:10:00+00:00,1,33.11793333,-86.23954167
15601,New York,25,3550,18,4,11,Dark – Not Lighted,Clear,1,0,2015-11-04 18:17:00+00:00,0,42.153475,-74.59730278
15602,New York,109,3146,19,26,11,Dark – Not Lighted,Clear,1,0,2015-11-26 19:41:00+00:00,1,99.9999,999.9999
15603,Georgia,105,1950,7,17,3,Dark – Not Lighted,Clear,1,0,2015-03-17 07:05:00+00:00,1,34.04670278,-82.809625
15604,Missouri,83,0,6,25,11,Dark – Not Lighted,Clear,1,0,2015-11-25 06:48:00+00:00,1,38.36491667,-93.70822222
15605,Wisconsin,137,0,20,15,2,Dark – Not Lighted,Clear,1,0,2015-02-15 20:30:00+00:00,1,44.05511667,-89.16503056
15606,Washington,25,0,6,31,8,Dawn,Clear,1,0,2015-08-31 06:15:00+00:00,0,47.23123889,-119.99916667
15607,Utah,53,760,20,24,9,Dark – Not Lighted,Clear,1,0,2015-09-24 20:13:00+00:00,1,37.17655,-113.29187222
15608,Florida,63,0,18,24,1,Dark – Not Lighted,Clear,4,0,2015-01-24 18:08:00+00:00,1,30.88088056,-85.52523056
15609,Washington,75,0,13,22,11,Daylight,Clear,1,0,2015-11-22 13:40:00+00:00,0,46.81302778,-117.66165
15610,Wisconsin,133,3265,19,8,11,Dark – Not Lighted,Clear,1,1,2015-11-08 19:11:00+00:00,0,43.10184444,-88.40421111
15611,Massachusetts,27,1439,18,20,1,Dark – Not Lighted,Clear,1,1,2015-01-20 18:55:00+00:00,1,42.54415278,-71.87743889
15612,Florida,11,3193,20,7,9,Dark – Not Lighted,Clear,3,1,2015-09-07 20:35:00+00:00,0,26.09575,-80.36973889
15613,New York,49,3370,19,11,9,Dusk,Clear,1,0,2015-09-11 19:07:00+00:00,1,43.81814167,-75.56980278
15614,Florida,7,0,20,15,6,Dark – Not Lighted,Clear,1,0,2015-06-15 20:48:00+00:00,1,29.86253889,-82.07403889
15615,Alabama,49,2564,17,4,2,Dark – Not Lighted,Clear,1,0,2015-02-04 17:52:00+00:00,1,34.45239167,-85.78168333
15616,Alaska,170,2000,14,16,5,Daylight,Clear,1,0,2015-05-16 14:54:00+00:00,1,61.55133889,-149.19703611
15617,Pennsylvania,29,0,22,13,10,Dark – Lighted,Clear,1,1,2015-10-13 22:23:00+00:00,0,40.03732778,-75.76738611
15618,Pennsylvania,133,0,18,29,10,Dark – Lighted,Clear,1,1,2015-10-29 18:41:00+00:00,0,39.96895278,-76.61463889
15619,Pennsylvania,29,0,20,20,11,Dark – Not Lighted,Clear,1,0,2015-11-20 20:56:00+00:00,0,39.82022222,-75.84725
15620,Delaware,3,0,21,18,7,Dark – Lighted,Clear,1,1,2015-07-18 21:32:00+00:00,0,39.71503056,-75.54713056
15621,Alaska,170,2000,22,24,7,Dusk,Clear,2,0,2015-07-24 22:55:00+00:00,1,61.55173056,-149.20260278
15622,Hawaii,3,8900,18,6,12,Dark – Not Lighted,Clear,1,1,2015-12-06 18:11:00+00:00,1,21.43045278,-158.05623333
15623,Mississippi,93,0,13,14,7,Daylight,Clear,1,0,2015-07-14 13:32:00+00:00,0,34.96271389,-89.65338056
15624,Pennsylvania,71,0,7,19,1,Dawn,Clear,1,0,2015-01-19 07:20:00+00:00,1,40.22130278,-76.43228889
15625,Kansas,79,0,13,3,7,Daylight,Clear,1,0,2015-07-03 13:19:00+00:00,0,37.95575556,-97.28155833
15626,Georgia,129,0,6,24,6,Dawn,Clear,1,0,2015-06-24 06:14:00+00:00,1,34.61586389,-84.86793889
15627,Wisconsin,39,0,12,16,11,Daylight,Clear,1,0,2015-11-16 12:21:00+00:00,1,43.77164167,-88.17089167
15628,Iowa,99,0,14,16,3,Daylight,Clear,1,0,2015-03-16 14:25:00+00:00,0,41.82060833,-93.29430556
15629,Alabama,79,0,14,17,6,Daylight,Clear,1,0,2015-06-17 14:30:00+00:00,1,34.54120278,-87.15139167
15630,Illinois,199,2010,12,22,7,Daylight,Clear,2,0,2015-07-22 12:12:00+00:00,1,37.74498611,-89.04465833
15631,Alabama,33,0,11,2,11,Daylight,Clear,1,0,2015-11-02 11:50:00+00:00,0,34.68537222,-87.59079722
15632,West Virginia,61,592,15,20,9,Daylight,Clear,1,0,2015-09-20 15:13:00+00:00,1,39.67995,-80.10727222
15633,Connecticut,13,151,16,18,9,Daylight,Clear,2,0,2015-09-18 16:10:00+00:00,1,41.68003611,-72.33567222
15634,Indiana,35,1143,16,30,10,Daylight,Clear,1,0,2015-10-30 16:27:00+00:00,1,40.11331389,-85.5375
15635,Wisconsin,73,0,14,19,7,Daylight,Clear,1,0,2015-07-19 14:50:00+00:00,0,44.87317778,-90.07897778
15636,Wisconsin,29,0,8,5,6,Daylight,Clear,1,0,2015-06-05 08:55:00+00:00,1,44.86030278,-87.34327778
15637,Indiana,105,380,9,3,9,Daylight,Clear,1,0,2015-09-03 09:42:00+00:00,0,39.10556944,-86.55146389
15638,Wyoming,25,0,6,9,12,Dawn,Clear,2,0,2015-12-09 06:29:00+00:00,1,42.56220278,-107.02462778
15639,Rhode Island,7,50,16,13,3,Daylight,Clear,1,0,2015-03-13 16:40:00+00:00,0,41.75756944,-71.47751111
15640,Texas,439,2450,13,15,8,Daylight,Clear,1,0,2015-08-15 13:20:00+00:00,0,32.79589444,-97.39822222
15641,Tennessee,149,0,11,20,8,Daylight,Clear,1,0,2015-08-20 11:30:00+00:00,1,35.8811,-86.48108056
15642,Washington,63,2110,15,5,9,Daylight,Clear,3,0,2015-09-05 15:01:00+00:00,0,47.63255,-117.44466944
15643,Washington,33,229,15,24,10,Daylight,Clear,1,0,2015-10-24 15:08:00+00:00,0,47.470175,-122.33002778
15644,Washington,61,2030,14,19,4,Daylight,Clear,1,0,2015-04-19 14:51:00+00:00,0,47.94562778,-122.10104722
15645,Pennsylvania,77,0,15,13,7,Daylight,Clear,1,0,2015-07-13 15:26:00+00:00,1,40.54839167,-75.42427778
15646,Oregon,5,1360,15,25,1,Daylight,Clear,1,0,2015-01-25 15:36:00+00:00,1,45.446525,-122.63229722
15647,California,59,1380,5,24,10,Dark – Lighted,Clear,1,0,2015-10-24 05:42:00+00:00,1,33.88090556,-117.88054444
15648,Georgia,179,2730,18,29,7,Daylight,Clear,1,0,2015-07-29 18:09:00+00:00,1,31.85125833,-81.58349444
15649,Missouri,45,0,13,30,10,Daylight,Clear,1,0,2015-10-30 13:00:00+00:00,1,40.43022222,-91.57061111
15650,Illinois,119,0,13,2,5,Daylight,Clear,1,0,2015-05-02 13:55:00+00:00,1,38.88869722,-89.80072778
15651,Georgia,97,0,15,24,1,Daylight,Clear,1,1,2015-01-24 15:48:00+00:00,1,33.79726944,-84.6433
15652,Massachusetts,1,1120,17,5,11,Dark – Lighted,Clear,1,1,2015-11-05 17:12:00+00:00,1,41.74411389,-70.49535833
15653,Florida,83,0,19,12,5,Dark – Not Lighted,Clear,1,0,2015-05-12 19:49:00+00:00,1,29.17806944,-81.87998056
15654,Florida,99,0,21,21,6,Dark – Lighted,Clear,1,0,2015-06-21 21:39:00+00:00,1,26.94224167,-80.20336667
15655,Oklahoma,9,0,10,9,12,Daylight,Clear,1,0,2015-12-09 10:51:00+00:00,0,35.3787,-99.5055
15656,Georgia,97,0,7,22,7,Daylight,Clear,1,0,2015-07-22 07:19:00+00:00,1,33.78294444,-84.60944722
15657,New Hampshire,13,236,16,24,9,Daylight,Clear,1,0,2015-09-24 16:22:00+00:00,1,43.04090278,-71.422
15658,Indiana,75,9997,14,8,5,Daylight,Clear,1,1,2015-05-08 14:30:00+00:00,0,40.44205556,-85.15034167
15659,Florida,11,2948,0,2,7,Dark – Lighted,Clear,1,0,2015-07-02 00:15:00+00:00,1,26.18233889,-80.21803889
15660,Maryland,33,0,2,19,9,Dark – Lighted,Clear,1,1,2015-09-19 02:35:00+00:00,0,38.71271111,-76.98966944
15661,Maryland,13,0,15,10,5,Daylight,Clear,1,0,2015-05-10 15:10:00+00:00,0,39.51824167,-76.91315
15662,Mississippi,49,0,16,13,8,Daylight,Clear,1,0,2015-08-13 16:07:00+00:00,0,32.48028333,-90.28898611
15663,Maine,29,8960,4,7,5,Dawn,Clear,1,1,2015-05-07 04:55:00+00:00,1,44.95035,-67.67481944
15664,Colorado,77,1040,8,24,5,Daylight,Clear,1,0,2015-05-24 08:01:00+00:00,1,39.08284722,-108.47325
15665,Connecticut,11,520,16,3,3,Daylight,Clear,1,1,2015-03-03 16:57:00+00:00,1,41.49494167,-72.07562778
15666,South Carolina,51,1825,7,10,9,Daylight,Clear,1,0,2015-09-10 07:49:00+00:00,0,33.81332222,-78.75649444
15667,New Jersey,11,1970,19,11,6,Daylight,Clear,1,0,2015-06-11 19:34:00+00:00,1,39.41058333,-75.12841944
15668,Wisconsin,87,0,11,3,7,Daylight,Clear,1,0,2015-07-03 11:50:00+00:00,0,44.46199722,-88.53575
15669,Georgia,135,3100,7,16,3,Dark – Lighted,Clear,2,0,2015-03-16 07:22:00+00:00,1,33.98532778,-83.98470833
15670,Oregon,5,0,5,22,4,Dark – Not Lighted,Clear,1,0,2015-04-22 05:03:00+00:00,1,45.42416944,-122.590075
15671,Pennsylvania,75,0,12,15,8,Daylight,Clear,1,0,2015-08-15 12:03:00+00:00,0,40.467275,-76.50612222
15672,South Carolina,73,0,17,7,8,Daylight,Clear,1,0,2015-08-07 17:57:00+00:00,0,34.63836667,-82.96528889
15673,Maryland,11,0,16,20,12,Daylight,Clear,1,0,2015-12-20 16:07:00+00:00,0,39.03982222,-75.79969722
15674,South Carolina,31,0,14,14,12,Daylight,Clear,1,0,2015-12-14 14:55:00+00:00,0,34.24724722,-80.09031389
15675,Pennsylvania,89,0,17,25,12,Dark – Not Lighted,Clear,1,0,2015-12-25 17:11:00+00:00,0,41.10689167,-75.40071389
15676,Pennsylvania,129,0,21,15,8,Dark – Not Lighted,Clear,2,1,2015-08-15 21:38:00+00:00,0,40.11831389,-79.37596389
15677,South Carolina,41,0,5,8,11,Dark – Not Lighted,Clear,2,1,2015-11-08 05:45:00+00:00,0,34.1368,-79.840525
15678,Pennsylvania,115,0,16,2,1,Dusk,Clear,1,0,2015-01-02 16:21:00+00:00,0,41.69775278,-75.91824722
15679,California,59,2800,19,13,5,Daylight,Clear,1,0,2015-05-13 19:05:00+00:00,1,33.8652,-117.8783
15680,Florida,95,0,22,16,12,Dark – Not Lighted,Clear,1,1,2015-12-16 22:34:00+00:00,1,28.54761944,-81.21885
15681,New York,79,5066,3,30,8,Dark – Lighted,Clear,1,1,2015-08-30 03:35:00+00:00,1,41.39816389,-73.79245
15682,Washington,33,170,5,16,1,Dark – Not Lighted,Clear,1,0,2015-01-16 05:53:00+00:00,0,47.75868056,-122.18528889
15683,Arizona,13,370,12,15,12,Daylight,Clear,1,0,2015-12-15 12:35:00+00:00,1,33.45892778,-112.00274444
15684,Missouri,95,4120,13,6,2,Daylight,Clear,1,0,2015-02-06 13:21:00+00:00,1,39.01149722,-94.41597778
15685,South Carolina,41,0,17,21,10,Daylight,Clear,1,0,2015-10-21 17:16:00+00:00,0,34.20015556,-79.77795556
15686,Nevada,31,170,15,1,7,Daylight,Clear,1,0,2015-07-01 15:50:00+00:00,1,39.44336111,-119.77259167
15687,Missouri,77,7460,13,3,7,Daylight,Clear,1,0,2015-07-03 13:56:00+00:00,1,37.2415,-93.34621944
15688,Florida,17,0,10,18,3,Daylight,Clear,1,0,2015-03-18 10:06:00+00:00,1,28.86656944,-82.51088056
15689,Florida,99,2446,10,3,5,Daylight,Clear,1,1,2015-05-03 10:16:00+00:00,1,26.63405,-80.088575
15690,New York,63,3220,18,29,6,Daylight,Clear,1,0,2015-06-29 18:10:00+00:00,1,43.14256667,-79.03917778
15691,Nevada,3,120,7,5,9,Daylight,Clear,2,1,2015-09-05 07:05:00+00:00,1,36.15891111,-115.15353889
15692,Pennsylvania,11,0,10,16,5,Daylight,Clear,1,0,2015-05-16 10:54:00+00:00,1,40.44401111,-75.954425
15693,Pennsylvania,17,0,17,17,1,Dark – Lighted,Clear,1,0,2015-01-17 17:56:00+00:00,0,40.15795556,-74.87573889
15694,New Jersey,41,0,9,14,10,Daylight,Clear,1,0,2015-10-14 09:50:00+00:00,1,40.76530278,-74.94460278
15695,Florida,99,0,0,25,10,Dark – Lighted,Clear,1,0,2015-10-25 00:39:00+00:00,1,26.61870833,-80.11343889
15696,Maryland,5,0,7,10,8,Daylight,Clear,1,0,2015-08-10 07:25:00+00:00,0,39.517175,-76.83545
15697,New York,29,2485,13,10,10,Daylight,Clear,1,1,2015-10-10 13:14:00+00:00,1,42.74593056,-78.90341667
15698,Pennsylvania,17,0,11,27,12,Daylight,Clear,1,1,2015-12-27 11:01:00+00:00,1,40.17163056,-75.03863611
15699,Tennessee,65,400,14,10,4,Daylight,Clear,1,0,2015-04-10 14:44:00+00:00,1,35.1661,-85.18763889
15700,Florida,11,2948,18,15,2,Daylight,Clear,1,0,2015-02-15 18:02:00+00:00,1,26.193625,-80.2326
15701,Ohio,89,3100,15,8,5,Daylight,Clear,1,0,2015-05-08 15:12:00+00:00,1,40.05790556,-82.54548056
15702,Ohio,133,7875,13,21,7,Daylight,Clear,1,0,2015-07-21 13:33:00+00:00,1,41.26120833,-81.07315278
15703,Hawaii,3,2400,8,9,4,Daylight,Clear,1,0,2015-04-09 08:44:00+00:00,1,21.29457222,-157.82936944
15704,West Virginia,11,1458,12,10,7,Daylight,Clear,2,0,2015-07-10 12:30:00+00:00,1,38.51728889,-82.29799167
15705,Georgia,137,1360,13,22,11,Daylight,Clear,1,1,2015-11-22 13:08:00+00:00,1,34.51719167,-83.55012222
15706,Alabama,43,830,17,14,6,Daylight,Clear,1,1,2015-06-14 17:33:00+00:00,1,34.20768611,-86.88051944
15707,Kentucky,111,2090,4,28,5,Dark – Lighted,Clear,1,1,2015-05-28 04:08:00+00:00,1,38.20212778,-85.83356667
15708,Connecticut,7,160,1,22,8,Dark – Not Lighted,Clear,2,1,2015-08-22 01:30:00+00:00,1,41.60797778,-72.67663333
15709,Florida,86,0,3,6,2,Dark – Not Lighted,Clear,1,0,2015-02-06 03:30:00+00:00,1,25.46865,-80.4531
15710,Washington,33,0,0,5,11,Dark – Not Lighted,Clear,1,1,2015-11-05 00:30:00+00:00,0,47.31763333,-122.16686389
15711,West Virginia,37,490,19,18,12,Dark – Not Lighted,Clear,1,0,2015-12-18 19:26:00+00:00,1,39.27414722,-77.82095
15712,Georgia,117,0,4,20,9,Dark – Not Lighted,Clear,1,1,2015-09-20 04:14:00+00:00,1,34.15769167,-84.17293333
15713,Georgia,227,0,17,23,10,Daylight,Clear,1,0,2015-10-23 17:39:00+00:00,1,34.51515,-84.51903056
15714,Colorado,117,0,14,9,10,Daylight,Clear,1,1,2015-10-09 14:35:00+00:00,1,39.53794444,-106.04217222
15715,New York,87,4063,14,14,5,Daylight,Clear,1,0,2015-05-14 14:27:00+00:00,0,99.9999,999.9999
15716,New York,65,4080,14,22,6,Daylight,Clear,1,0,2015-06-22 14:29:00+00:00,0,43.05331111,-75.31899167
15717,Florida,95,0,2,9,1,Dark – Not Lighted,Clear,1,0,2015-01-09 02:20:00+00:00,1,28.35255833,-81.38505833
15718,Connecticut,5,817,21,22,8,Dark – Not Lighted,Clear,1,1,2015-08-22 21:57:00+00:00,1,41.61666667,-73.06224167
15719,Tennessee,37,1760,18,8,3,Dusk,Clear,1,1,2015-03-08 18:06:00+00:00,1,36.18536944,-86.86321111
15720,Florida,95,2360,18,15,9,Dusk,Clear,1,0,2015-09-15 18:50:00+00:00,1,28.38225,-81.26861389
15721,Pennsylvania,17,8845,15,30,5,Daylight,Clear,1,1,2015-05-30 15:23:00+00:00,1,40.21546389,-75.14527778
